dates,ret_5_yr_daily,ret_10_yr_daily,bps_credit_aaa,bps_credit_baa,spread_aaa.minus.baa
9/12/1996,6.635,6.874,7.71,8.4,0.69
9/13/1996,6.473,6.723,7.59,8.28,0.69
9/16/1996,6.488,6.725,7.58,8.27,0.69
9/17/1996,6.612,6.826,7.62,8.32,0.7
9/18/1996,6.605,6.819,7.64,8.34,0.7
9/19/1996,6.631,6.847,7.67,8.36,0.69
9/20/1996,6.616,6.839,7.65,8.34,0.69
9/23/1996,6.597,6.819,7.65,8.34,0.69
9/24/1996,6.507,6.751,7.62,8.32,0.7
9/25/1996,6.443,6.688,7.58,8.27,0.69
9/26/1996,6.42,6.662,7.51,8.2,0.69
9/27/1996,6.435,6.677,7.53,8.21,0.68
9/30/1996,6.457,6.703,7.54,8.22,0.68
10/1/1996,6.383,6.638,7.49,8.17,0.68
10/2/1996,6.334,6.594,7.46,8.14,0.68
10/3/1996,6.338,6.592,7.46,8.14,0.68
10/4/1996,6.209,6.478,7.36,8.03,0.67
10/7/1996,6.253,6.523,7.39,8.07,0.68
10/8/1996,6.282,6.544,7.39,8.07,0.68
10/9/1996,6.304,6.547,7.44,8.12,0.68
10/10/1996,6.36,6.608,7.49,8.16,0.67
10/11/1996,6.278,6.554,7.42,8.1,0.68
10/14/1996,6.296,6.554,,,
10/15/1996,6.285,6.549,7.43,8.11,0.68
10/16/1996,6.289,6.556,7.44,8.12,0.68
10/17/1996,6.237,6.498,7.39,8.07,0.68
10/18/1996,6.251,6.504,7.35,8.02,0.67
10/21/1996,6.259,6.517,7.36,8.04,0.68
10/22/1996,6.314,6.569,7.39,8.06,0.67
10/23/1996,6.281,6.547,7.41,8.08,0.67
10/24/1996,6.298,6.573,7.42,8.1,0.68
10/25/1996,6.258,6.536,7.39,8.06,0.67
10/28/1996,6.284,6.556,7.4,8.07,0.67
10/29/1996,6.103,6.384,7.28,7.95,0.67
10/30/1996,6.136,6.411,7.25,7.93,0.68
10/31/1996,6.067,6.339,7.23,7.91,0.68
11/1/1996,6.11,6.377,7.26,7.94,0.68
11/4/1996,6.081,6.343,7.24,7.92,0.68
11/5/1996,6.018,6.268,7.19,7.87,0.68
11/6/1996,6.048,6.29,7.2,7.86,0.66
11/7/1996,6,6.22,7.14,7.81,0.67
11/8/1996,6.025,6.249,7.15,7.82,0.67
11/11/1996,6.036,6.255,,,
11/12/1996,5.977,6.186,7.08,7.75,0.67
11/13/1996,5.984,6.196,7.09,7.77,0.68
11/14/1996,5.925,6.146,7.05,7.73,0.68
11/15/1996,5.958,6.183,7.08,7.76,0.68
11/18/1996,5.965,6.196,7.1,7.78,0.68
11/19/1996,5.939,6.158,7.05,7.75,0.7
11/20/1996,5.913,6.133,7.02,7.72,0.7
11/21/1996,5.927,6.13,7.01,7.71,0.7
11/22/1996,5.93,6.139,7.08,7.77,0.69
11/25/1996,5.923,6.128,7.06,7.75,0.69
11/26/1996,5.919,6.134,7.08,7.77,0.69
11/27/1996,5.908,6.121,7.08,7.77,0.69
11/28/1996,5.908,6.125,,,
11/29/1996,5.832,6.044,7.01,7.71,0.7
12/2/1996,5.839,6.056,7.04,7.73,0.69
12/3/1996,5.842,6.056,7.03,7.73,0.7
12/4/1996,5.883,6.102,7.07,7.77,0.7
12/5/1996,5.989,6.228,7.16,7.85,0.69
12/6/1996,5.993,6.243,7.19,7.88,0.69
12/9/1996,5.952,6.184,7.14,7.83,0.69
12/10/1996,5.989,6.222,7.15,7.84,0.69
12/11/1996,6.141,6.386,7.26,7.94,0.68
12/12/1996,6.115,6.377,7.28,7.96,0.68
12/13/1996,6.052,6.313,7.23,7.91,0.68
12/16/1996,6.112,6.367,7.28,7.97,0.69
12/17/1996,6.168,6.412,7.32,8,0.68
12/18/1996,6.216,6.464,7.33,8.02,0.69
12/19/1996,6.101,6.328,7.26,7.95,0.69
12/20/1996,6.14,6.36,7.23,7.92,0.69
12/23/1996,6.125,6.338,7.23,7.92,0.69
12/24/1996,6.133,6.34,7.22,7.91,0.69
12/25/1996,6.129,6.34,,,
12/26/1996,6.133,6.338,7.23,7.92,0.69
12/27/1996,6.085,6.291,7.18,7.87,0.69
12/30/1996,6.089,6.3,7.18,7.86,0.68
12/31/1996,6.21,6.418,7.27,7.97,0.7
1/1/1997,6.21,6.42,,,
1/2/1997,6.28,6.514,7.36,8.06,0.7
1/3/1997,6.265,6.498,7.35,8.05,0.7
1/6/1997,6.288,6.531,7.37,8.07,0.7
1/7/1997,6.292,6.544,7.44,8.12,0.68
1/8/1997,6.34,6.591,7.45,8.13,0.68
1/9/1997,6.258,6.503,7.39,8.06,0.67
1/10/1997,6.378,6.608,7.46,8.15,0.69
1/13/1997,6.385,6.613,7.43,8.11,0.68
1/14/1997,6.288,6.514,7.35,8.04,0.69
1/15/1997,6.292,6.518,7.35,8.04,0.69
1/16/1997,6.322,6.553,7.41,8.09,0.68
1/17/1997,6.307,6.542,7.39,8.08,0.69
1/20/1997,6.311,6.547,7.39,8.08,0.69
1/21/1997,6.284,6.509,7.35,8.08,0.73
1/22/1997,6.322,6.556,7.38,8.08,0.7
1/23/1997,6.363,6.589,7.42,8.09,0.67
1/24/1997,6.387,6.622,7.5,8.15,0.65
1/27/1997,6.439,6.671,7.53,8.18,0.65
1/28/1997,6.387,6.635,7.5,8.15,0.65
1/29/1997,6.372,6.618,7.51,8.14,0.63
1/30/1997,6.332,6.587,7.48,8.12,0.64
1/31/1997,6.246,6.494,7.39,8.03,0.64
2/3/1997,6.195,6.448,7.34,7.98,0.64
2/4/1997,6.176,6.424,7.32,7.96,0.64
2/5/1997,6.217,6.466,7.33,7.98,0.65
2/6/1997,6.22,6.466,7.36,8,0.64
2/7/1997,6.146,6.398,7.34,7.97,0.63
2/10/1997,6.15,6.396,7.34,7.97,0.63
2/11/1997,6.161,6.406,7.28,7.91,0.63
2/12/1997,6.168,6.413,7.29,7.92,0.63
2/13/1997,6.098,6.308,7.22,7.86,0.64
2/14/1997,6.057,6.265,7.17,7.81,0.64
2/17/1997,6.061,6.267,,,
2/18/1997,6.068,6.273,7.18,7.82,0.64
2/19/1997,6.108,6.314,7.21,7.85,0.64
2/20/1997,6.175,6.387,7.25,7.89,0.64
2/21/1997,6.16,6.368,7.27,7.91,0.64
2/24/1997,6.174,6.385,7.29,7.93,0.64
2/25/1997,6.182,6.391,7.3,7.94,0.64
2/26/1997,6.346,6.532,7.43,8.06,0.63
2/27/1997,6.376,6.554,7.45,8.08,0.63
2/28/1997,6.387,6.552,7.43,8.05,0.62
3/3/1997,6.395,6.568,7.46,8.09,0.63
3/4/1997,6.436,6.601,7.48,8.1,0.62
3/5/1997,6.395,6.568,7.46,8.09,0.63
3/6/1997,6.451,6.625,7.5,8.13,0.63
3/7/1997,6.369,6.539,7.46,8.1,0.64
3/10/1997,6.383,6.544,7.45,8.09,0.64
3/11/1997,6.413,6.577,7.48,8.11,0.63
3/12/1997,6.44,6.61,7.48,8.12,0.64
3/13/1997,6.537,6.703,7.6,8.22,0.62
3/14/1997,6.515,6.692,7.57,8.19,0.62
3/17/1997,6.541,6.714,7.59,8.2,0.61
3/18/1997,6.545,6.714,7.59,8.2,0.61
3/19/1997,6.572,6.739,7.62,8.25,0.63
3/20/1997,6.591,6.728,7.62,8.24,0.62
3/21/1997,6.621,6.751,7.61,8.23,0.62
3/24/1997,6.565,6.704,7.58,8.2,0.62
3/25/1997,6.641,6.762,7.6,8.22,0.62
3/26/1997,6.645,6.778,7.62,8.23,0.61
3/27/1997,6.767,6.909,7.71,8.32,0.61
3/28/1997,6.782,6.907,,,
3/31/1997,6.752,6.903,7.71,8.32,0.61
4/1/1997,6.718,6.873,7.7,8.31,0.61
4/2/1997,6.711,6.86,7.7,8.31,0.61
4/3/1997,6.711,6.853,7.7,8.31,0.61
4/4/1997,6.756,6.906,7.76,8.38,0.62
4/7/1997,6.715,6.856,7.72,8.34,0.62
4/8/1997,6.748,6.89,7.73,8.35,0.62
4/9/1997,6.756,6.895,7.73,8.35,0.62
4/10/1997,6.771,6.906,7.74,8.35,0.61
4/11/1997,6.843,6.968,7.8,8.4,0.6
4/14/1997,6.858,6.975,7.8,8.4,0.6
4/15/1997,6.756,6.873,7.72,8.33,0.61
4/16/1997,6.779,6.886,7.73,8.34,0.61
4/17/1997,6.729,6.846,7.69,8.31,0.62
4/18/1997,6.707,6.825,7.7,8.32,0.62
4/21/1997,6.748,6.866,7.74,8.35,0.61
4/22/1997,6.722,6.83,7.7,8.31,0.61
4/23/1997,6.767,6.878,7.74,8.34,0.6
4/24/1997,6.827,6.931,7.76,8.36,0.6
4/25/1997,6.839,6.938,7.79,8.39,0.6
4/28/1997,6.797,6.908,7.78,8.38,0.6
4/29/1997,6.633,6.758,7.64,8.26,0.62
4/30/1997,6.573,6.718,7.6,8.22,0.62
5/1/1997,6.536,6.678,7.59,8.21,0.62
5/2/1997,6.51,6.644,7.59,8.21,0.62
5/5/1997,6.524,6.649,7.57,8.18,0.61
5/6/1997,6.547,6.66,7.53,8.16,0.63
5/7/1997,6.632,6.752,7.6,8.22,0.62
5/8/1997,6.599,6.73,7.56,8.18,0.62
5/9/1997,6.52,6.669,7.54,8.17,0.63
5/12/1997,6.505,6.66,7.53,8.16,0.63
5/13/1997,6.568,6.717,7.57,8.19,0.62
5/14/1997,6.516,6.666,7.55,8.17,0.62
5/15/1997,6.508,6.66,7.54,8.15,0.61
5/16/1997,6.545,6.719,7.56,8.17,0.61
5/19/1997,6.56,6.71,7.56,8.18,0.62
5/20/1997,6.512,6.677,7.56,8.18,0.62
5/21/1997,6.56,6.725,7.61,8.23,0.62
5/22/1997,6.579,6.749,7.63,8.25,0.62
5/23/1997,6.582,6.74,7.64,8.25,0.61
5/26/1997,6.575,6.74,,,
5/27/1997,6.627,6.791,7.69,8.29,0.6
5/28/1997,6.642,6.793,7.67,8.28,0.61
5/29/1997,6.59,6.738,7.64,8.25,0.61
5/30/1997,6.5,6.659,7.57,8.18,0.61
6/2/1997,6.508,6.655,7.54,8.16,0.62
6/3/1997,6.467,6.616,7.52,8.14,0.62
6/4/1997,6.485,6.625,7.52,8.13,0.61
6/5/1997,6.478,6.612,7.52,8.14,0.62
6/6/1997,6.37,6.486,7.43,8.06,0.63
6/9/1997,6.425,6.542,7.47,8.1,0.63
6/10/1997,6.451,6.568,7.5,8.12,0.62
6/11/1997,6.47,6.579,7.47,8.1,0.63
6/12/1997,6.355,6.486,7.41,8.01,0.6
6/13/1997,6.295,6.426,7.36,7.97,0.61
6/16/1997,6.273,6.398,7.34,7.95,0.61
6/17/1997,6.306,6.43,7.36,7.97,0.61
6/18/1997,6.28,6.392,7.33,7.94,0.61
6/19/1997,6.283,6.392,7.33,7.94,0.61
6/20/1997,6.268,6.374,7.28,7.89,0.61
6/23/1997,6.312,6.421,7.33,7.94,0.61
6/24/1997,6.297,6.406,7.33,7.93,0.6
6/25/1997,6.323,6.445,7.37,7.96,0.59
6/26/1997,6.354,6.49,7.41,8,0.59
6/27/1997,6.332,6.451,7.37,7.97,0.6
6/30/1997,6.383,6.5,7.43,8.01,0.58
7/1/1997,6.324,6.44,7.37,7.96,0.59
7/2/1997,6.294,6.406,7.35,7.94,0.59
7/3/1997,6.194,6.305,7.26,7.86,0.6
7/4/1997,6.194,6.307,,,
7/7/1997,6.154,6.258,7.22,7.82,0.6
7/8/1997,6.165,6.265,7.21,7.81,0.6
7/9/1997,6.15,6.252,7.18,7.78,0.6
7/10/1997,6.143,6.254,7.19,7.79,0.6
7/11/1997,6.116,6.22,7.16,7.77,0.61
7/14/1997,6.161,6.254,7.18,7.78,0.6
7/15/1997,6.153,6.251,7.19,7.78,0.59
7/16/1997,6.096,6.186,7.13,7.73,0.6
7/17/1997,6.103,6.196,7.12,7.73,0.61
7/18/1997,6.143,6.243,7.14,7.76,0.62
7/21/1997,6.169,6.257,7.18,7.79,0.61
7/22/1997,6.043,6.124,7.08,7.69,0.61
7/23/1997,6.069,6.152,7.04,7.66,0.62
7/24/1997,6.061,6.156,7.05,7.67,0.62
7/25/1997,6.075,6.179,7.08,7.69,0.61
7/28/1997,6.024,6.13,7.05,7.66,0.61
7/29/1997,5.995,6.105,7.01,7.63,0.62
7/30/1997,5.936,6.042,6.96,7.58,0.62
7/31/1997,5.9,6.011,6.94,7.56,0.62
8/1/1997,6.072,6.18,7.08,7.69,0.61
8/4/1997,6.112,6.218,7.13,7.73,0.6
8/5/1997,6.12,6.231,7.12,7.73,0.61
8/6/1997,6.101,6.214,7.1,7.71,0.61
8/7/1997,6.131,6.244,7.13,7.74,0.61
8/8/1997,6.216,6.367,7.29,7.89,0.6
8/11/1997,6.198,6.362,7.26,7.86,0.6
8/12/1997,6.239,6.401,7.29,7.87,0.58
8/13/1997,6.172,6.343,7.3,7.88,0.58
8/14/1997,6.097,6.255,7.23,7.85,0.62
8/15/1997,6.064,6.236,7.22,7.85,0.63
8/18/1997,6.045,6.21,7.19,7.84,0.65
8/19/1997,6.06,6.21,7.15,7.83,0.68
8/20/1997,6.097,6.242,7.18,7.83,0.65
8/21/1997,6.172,6.328,7.24,7.85,0.61
8/22/1997,6.194,6.358,7.32,7.88,0.56
8/25/1997,6.236,6.386,7.31,7.91,0.6
8/26/1997,6.217,6.367,7.32,7.83,0.51
8/27/1997,6.24,6.373,7.3,7.82,0.52
8/28/1997,6.173,6.293,7.24,7.78,0.54
8/29/1997,6.223,6.339,7.25,7.78,0.53
9/1/1997,6.215,6.339,,,
9/2/1997,6.171,6.28,7.23,7.77,0.54
9/3/1997,6.219,6.326,7.24,7.78,0.54
9/4/1997,6.222,6.33,7.24,7.78,0.54
9/5/1997,6.23,6.35,7.3,7.81,0.51
9/8/1997,6.222,6.326,7.27,7.8,0.53
9/9/1997,6.226,6.332,7.27,7.8,0.53
9/10/1997,6.255,6.365,7.3,7.82,0.52
9/11/1997,6.27,6.391,7.34,7.85,0.51
9/12/1997,6.166,6.283,7.23,7.77,0.54
9/15/1997,6.159,6.276,7.23,7.77,0.54
9/16/1997,5.993,6.103,7.08,7.67,0.59
9/17/1997,6,6.101,7.05,7.64,0.59
9/18/1997,6.022,6.114,7.05,7.64,0.59
9/19/1997,6.01,6.092,7.04,7.64,0.6
9/22/1997,5.984,6.058,7.01,7.62,0.61
9/23/1997,6.017,6.094,7.04,7.64,0.6
9/24/1997,5.966,6.037,6.97,7.59,0.62
9/25/1997,6.027,6.126,7.06,7.65,0.59
9/26/1997,5.987,6.081,7.03,7.63,0.6
9/29/1997,5.991,6.096,7.05,7.64,0.59
9/30/1997,5.987,6.103,7.08,7.66,0.58
10/1/1997,5.924,6.035,6.98,7.59,0.61
10/2/1997,5.895,5.997,6.96,7.58,0.62
10/3/1997,5.866,5.988,6.96,7.58,0.62
10/6/1997,5.836,5.956,6.93,7.56,0.63
10/7/1997,5.803,5.923,6.89,7.53,0.64
10/8/1997,5.965,6.088,7.03,7.63,0.6
10/9/1997,5.957,6.073,7.05,7.63,0.58
10/10/1997,6.024,6.143,7.09,7.66,0.57
10/13/1997,6.024,6.147,,,
10/14/1997,5.95,6.064,7.03,7.62,0.59
10/15/1997,6.002,6.104,7.06,7.64,0.58
10/16/1997,6.002,6.092,7.05,7.64,0.59
10/17/1997,6.076,6.158,7.05,7.64,0.59
10/20/1997,6.065,6.141,7.09,7.67,0.58
10/21/1997,6.058,6.126,7.09,7.59,0.5
10/22/1997,6.05,6.126,7.09,7.59,0.5
10/23/1997,5.928,6.011,6.98,7.49,0.51
10/24/1997,5.898,5.981,6.98,7.49,0.51
10/27/1997,5.695,5.8,6.97,7.52,0.55
10/28/1997,5.89,5.985,6.98,7.54,0.56
10/29/1997,5.78,5.88,6.94,7.5,0.56
10/30/1997,5.692,5.813,6.88,7.45,0.57
10/31/1997,5.708,5.831,6.87,7.44,0.57
11/3/1997,5.785,5.905,6.91,7.47,0.56
11/4/1997,5.832,5.951,6.96,7.46,0.5
11/5/1997,5.796,5.909,6.94,7.5,0.56
11/6/1997,5.781,5.879,6.92,7.46,0.54
11/7/1997,5.81,5.902,6.92,7.46,0.54
11/10/1997,5.814,5.898,6.91,7.46,0.55
11/11/1997,5.814,5.898,,,
11/12/1997,5.77,5.852,6.89,7.45,0.56
11/13/1997,5.77,5.849,6.87,7.42,0.55
11/14/1997,5.803,5.879,6.87,7.42,0.55
11/17/1997,5.77,5.832,6.86,7.41,0.55
11/18/1997,5.788,5.841,6.84,7.39,0.55
11/19/1997,5.766,5.82,6.8,7.36,0.56
11/20/1997,5.799,5.847,6.83,7.38,0.55
11/21/1997,5.755,5.811,6.82,7.37,0.55
11/24/1997,5.784,5.836,6.85,7.4,0.55
11/25/1997,5.806,5.847,6.83,7.38,0.55
11/26/1997,5.796,5.853,6.82,7.37,0.55
11/27/1997,5.792,5.846,,,
11/28/1997,5.84,5.874,6.83,7.38,0.55
12/1/1997,5.825,5.853,6.8,7.35,0.55
12/2/1997,5.818,5.853,6.8,7.35,0.55
12/3/1997,5.774,5.819,6.8,7.35,0.55
12/4/1997,5.785,5.846,6.81,7.36,0.55
12/5/1997,5.88,5.914,6.86,7.4,0.54
12/8/1997,5.917,5.956,6.89,7.43,0.54
12/9/1997,5.88,5.924,6.9,7.45,0.55
12/10/1997,5.817,5.878,6.87,7.42,0.55
12/11/1997,5.744,5.793,6.8,7.35,0.55
12/12/1997,5.685,5.728,6.73,7.3,0.57
12/15/1997,5.74,5.778,6.75,7.32,0.57
12/16/1997,5.737,5.774,6.74,7.3,0.56
12/17/1997,5.775,5.808,6.77,7.33,0.56
12/18/1997,5.725,5.749,6.72,7.29,0.57
12/19/1997,5.707,5.736,6.7,7.26,0.56
12/22/1997,5.707,5.711,6.68,7.25,0.57
12/23/1997,5.685,5.7,6.69,7.26,0.57
12/24/1997,5.72,5.744,6.69,7.26,0.57
12/25/1997,5.711,5.744,,,
12/26/1997,5.707,5.738,6.69,7.26,0.57
12/29/1997,5.729,5.759,6.7,7.28,0.58
12/30/1997,5.754,5.792,6.76,7.32,0.56
12/31/1997,5.711,5.742,6.71,7.28,0.57
1/1/1998,5.707,5.743,,,
1/2/1998,5.605,5.647,6.64,7.21,0.57
1/5/1998,5.456,5.506,6.54,7.12,0.58
1/6/1998,5.402,5.467,6.54,7.12,0.58
1/7/1998,5.442,5.529,6.6,7.17,0.57
1/8/1998,5.341,5.471,6.55,7.13,0.58
1/9/1998,5.247,5.413,6.52,7.11,0.59
1/12/1998,5.211,5.364,6.51,7.1,0.59
1/13/1998,5.304,5.435,6.52,7.12,0.6
1/14/1998,5.333,5.452,6.54,7.13,0.59
1/15/1998,5.325,5.458,6.55,7.14,0.59
1/16/1998,5.404,5.532,6.62,7.21,0.59
1/19/1998,5.408,5.527,,,
1/20/1998,5.458,5.577,6.62,7.21,0.59
1/21/1998,5.404,5.538,6.62,7.2,0.58
1/22/1998,5.407,5.567,6.65,7.23,0.58
1/23/1998,5.516,5.687,6.77,7.33,0.56
1/26/1998,5.479,5.625,6.7,7.28,0.58
1/27/1998,5.556,5.687,6.75,7.32,0.57
1/28/1998,5.56,5.691,6.75,7.34,0.59
1/29/1998,5.421,5.566,6.66,7.25,0.59
1/30/1998,5.379,5.505,6.62,7.21,0.59
2/2/1998,5.44,5.574,6.66,7.25,0.59
2/3/1998,5.408,5.555,6.66,7.25,0.59
2/4/1998,5.39,5.551,6.67,7.25,0.58
2/5/1998,5.48,5.634,6.72,7.3,0.58
2/6/1998,5.469,5.617,6.72,7.3,0.58
2/9/1998,5.505,5.644,6.75,7.34,0.59
2/10/1998,5.487,5.628,6.72,7.31,0.59
2/11/1998,5.436,5.571,6.66,7.25,0.59
2/12/1998,5.443,5.514,6.67,7.25,0.58
2/13/1998,5.421,5.484,6.63,7.21,0.58
2/16/1998,5.425,5.482,,,
2/17/1998,5.396,5.438,6.59,7.17,0.58
2/18/1998,5.443,5.486,6.61,7.19,0.58
2/19/1998,5.468,5.51,6.62,7.2,0.58
2/20/1998,5.486,5.543,6.65,7.22,0.57
2/23/1998,5.523,5.578,6.68,7.24,0.56
2/24/1998,5.633,5.664,6.74,7.3,0.56
2/25/1998,5.578,5.614,6.7,7.27,0.57
2/26/1998,5.622,5.655,6.72,7.28,0.56
2/27/1998,5.585,5.622,6.71,7.29,0.58
3/2/1998,5.655,5.697,6.78,7.37,0.59
3/3/1998,5.724,5.775,6.82,7.41,0.59
3/4/1998,5.666,5.72,6.81,7.4,0.59
3/5/1998,5.71,5.775,6.84,7.43,0.59
3/6/1998,5.647,5.714,6.78,7.37,0.59
3/9/1998,5.6,5.655,6.73,7.33,0.6
3/10/1998,5.593,5.653,6.73,7.32,0.59
3/11/1998,5.574,5.63,6.73,7.32,0.59
3/12/1998,5.512,5.559,6.64,7.25,0.61
3/13/1998,5.53,5.58,6.66,7.27,0.61
3/16/1998,5.505,5.539,6.63,7.24,0.61
3/17/1998,5.534,5.557,6.66,7.27,0.61
3/18/1998,5.545,5.572,6.67,7.27,0.6
3/19/1998,5.541,5.576,6.68,7.29,0.61
3/20/1998,5.549,5.564,6.65,7.27,0.62
3/23/1998,5.556,5.57,6.65,7.27,0.62
3/24/1998,5.56,5.57,6.65,7.27,0.62
3/25/1998,5.633,5.641,6.7,7.31,0.61
3/26/1998,5.676,5.689,6.71,7.32,0.61
3/27/1998,5.676,5.683,6.73,7.34,0.61
3/30/1998,5.687,5.706,6.75,7.36,0.61
3/31/1998,5.618,5.654,6.71,7.34,0.63
4/1/1998,5.564,5.587,6.68,7.32,0.64
4/2/1998,5.531,5.543,6.64,7.27,0.63
4/3/1998,5.458,5.48,6.57,7.21,0.64
4/6/1998,5.484,5.507,6.6,7.24,0.64
4/7/1998,5.505,5.53,6.62,7.26,0.64
4/8/1998,5.538,5.574,6.68,7.32,0.64
4/9/1998,5.556,5.58,6.65,7.3,0.65
4/10/1998,5.556,5.582,,,
4/13/1998,5.622,5.648,6.71,7.35,0.64
4/14/1998,5.589,5.61,6.68,7.33,0.65
4/15/1998,5.571,5.593,6.67,7.31,0.64
4/16/1998,5.556,5.58,6.65,7.29,0.64
4/17/1998,5.56,5.587,6.65,7.29,0.64
4/20/1998,5.611,5.641,6.69,7.33,0.64
4/21/1998,5.644,5.671,6.72,7.35,0.63
4/22/1998,5.64,5.671,6.74,7.37,0.63
4/23/1998,5.67,5.696,6.74,7.37,0.63
4/24/1998,5.633,5.66,6.72,7.35,0.63
4/27/1998,5.755,5.784,6.83,7.45,0.62
4/28/1998,5.778,5.803,6.82,7.44,0.62
4/29/1998,5.785,5.812,6.83,7.45,0.62
4/30/1998,5.636,5.671,6.72,7.34,0.62
5/1/1998,5.625,5.656,6.71,7.33,0.62
5/4/1998,5.628,5.659,6.71,7.33,0.62
5/5/1998,5.672,5.712,6.74,7.36,0.62
5/6/1998,5.584,5.648,6.71,7.33,0.62
5/7/1998,5.61,5.678,6.72,7.34,0.62
5/8/1998,5.646,5.706,6.74,7.34,0.6
5/11/1998,5.708,5.767,6.8,7.41,0.61
5/12/1998,5.653,5.71,6.73,7.34,0.61
5/13/1998,5.616,5.667,6.71,7.33,0.62
5/14/1998,5.664,5.683,6.74,7.35,0.61
5/15/1998,5.671,5.683,6.74,7.31,0.57
5/18/1998,5.63,5.644,6.69,7.27,0.58
5/19/1998,5.63,5.652,6.71,7.29,0.58
5/20/1998,5.597,5.61,6.67,7.25,0.58
5/21/1998,5.648,5.65,6.69,7.28,0.59
5/22/1998,5.644,5.635,6.68,7.26,0.58
5/25/1998,5.641,5.637,,,
5/26/1998,5.578,5.569,6.63,7.22,0.59
5/27/1998,5.589,5.577,6.61,7.21,0.6
5/28/1998,5.589,5.569,6.62,7.21,0.59
5/29/1998,5.549,5.552,6.59,7.19,0.6
6/1/1998,5.527,5.528,6.57,7.17,0.6
6/2/1998,5.545,5.55,6.59,7.19,0.6
6/3/1998,5.553,5.548,6.59,7.19,0.6
6/4/1998,5.6,5.587,6.61,7.2,0.59
6/5/1998,5.593,5.575,6.58,7.18,0.6
6/8/1998,5.589,5.569,6.58,7.18,0.6
6/9/1998,5.604,5.585,6.58,7.18,0.6
6/10/1998,5.545,5.509,6.51,7.12,0.61
6/11/1998,5.454,5.443,6.46,7.08,0.62
6/12/1998,5.447,5.427,6.47,7.08,0.61
6/15/1998,5.385,5.349,6.43,7.04,0.61
6/16/1998,5.487,5.443,6.46,7.08,0.62
6/17/1998,5.567,5.544,6.54,7.15,0.61
6/18/1998,5.545,5.5,6.51,7.12,0.61
6/19/1998,5.508,5.461,6.51,7.12,0.61
6/22/1998,5.519,5.467,6.52,7.1,0.58
6/23/1998,5.512,5.451,6.52,7.12,0.6
6/24/1998,5.519,5.465,6.54,7.14,0.6
6/25/1998,5.504,5.465,6.54,7.14,0.6
6/26/1998,5.489,5.448,6.52,7.13,0.61
6/29/1998,5.489,5.459,6.53,7.13,0.6
6/30/1998,5.467,5.446,6.51,7.11,0.6
7/1/1998,5.431,5.432,6.51,7.11,0.6
7/2/1998,5.417,5.409,6.49,7.09,0.6
7/3/1998,5.413,5.409,,,
7/6/1998,5.402,5.389,6.46,7.07,0.61
7/7/1998,5.424,5.417,6.49,7.09,0.6
7/8/1998,5.431,5.43,6.5,7.11,0.61
7/9/1998,5.398,5.403,6.49,7.09,0.6
7/10/1998,5.398,5.411,6.5,7.1,0.6
7/13/1998,5.453,5.47,6.56,7.15,0.59
7/14/1998,5.46,5.485,6.59,7.18,0.59
7/15/1998,5.46,5.479,6.57,7.17,0.6
7/16/1998,5.482,5.497,6.59,7.18,0.59
7/17/1998,5.486,5.507,6.61,7.19,0.58
7/20/1998,5.46,5.47,6.59,7.18,0.59
7/21/1998,5.442,5.433,6.55,7.14,0.59
7/22/1998,5.464,5.456,6.56,7.15,0.59
7/23/1998,5.449,5.433,6.54,7.14,0.6
7/24/1998,5.475,5.458,6.56,7.15,0.59
7/27/1998,5.478,5.47,6.57,7.17,0.6
7/28/1998,5.49,5.491,6.57,7.17,0.6
7/29/1998,5.523,5.522,6.63,7.23,0.6
7/30/1998,5.504,5.499,6.6,7.21,0.61
7/31/1998,5.501,5.494,6.6,7.21,0.61
8/3/1998,5.457,5.449,6.55,7.16,0.61
8/4/1998,5.409,5.41,6.54,7.15,0.61
8/5/1998,5.431,5.441,6.54,7.15,0.61
8/6/1998,5.423,5.441,6.55,7.16,0.61
8/7/1998,5.376,5.399,6.52,7.13,0.61
8/10/1998,5.383,5.405,6.52,7.13,0.61
8/11/1998,5.35,5.378,6.49,7.11,0.62
8/12/1998,5.324,5.381,6.54,7.15,0.61
8/13/1998,5.382,5.438,6.55,7.17,0.62
8/14/1998,5.335,5.389,6.52,7.14,0.62
8/17/1998,5.313,5.388,6.53,7.14,0.61
8/18/1998,5.342,5.407,6.53,7.14,0.61
8/19/1998,5.342,5.407,6.54,7.16,0.62
8/20/1998,5.309,5.376,6.5,7.12,0.62
8/21/1998,5.19,5.288,6.5,7.12,0.62
8/24/1998,5.162,5.288,6.51,7.12,0.61
8/25/1998,5.108,5.232,6.5,7.15,0.65
8/26/1998,5.061,5.198,6.54,7.17,0.63
8/27/1998,4.922,5.073,6.54,7.17,0.63
8/28/1998,4.903,5.062,6.52,7.16,0.64
8/31/1998,4.797,4.976,6.46,7.11,0.65
9/1/1998,4.91,5.062,6.49,7.14,0.65
9/2/1998,4.938,5.068,6.5,7.14,0.64
9/3/1998,4.91,5.028,6.46,7.11,0.65
9/4/1998,4.891,5.013,6.44,7.09,0.65
9/7/1998,4.891,5.011,,,
9/8/1998,4.923,5.061,6.49,7.13,0.64
9/9/1998,4.759,4.921,6.43,7.08,0.65
9/10/1998,4.592,4.781,6.36,7.01,0.65
9/11/1998,4.648,4.83,6.42,7.08,0.66
9/14/1998,4.648,4.857,6.43,7.11,0.68
