dates,Close,Adj
9/7/2007,1453.55,3226.6841
9/10/2007,1451.7,3222.6821
9/11/2007,1471.49,3266.6204
9/12/2007,1471.56,3267.6531
9/13/2007,1483.95,3295.3638
9/14/2007,1484.25,3296.0461
9/17/2007,1476.65,3279.1879
9/18/2007,1519.78,3374.9985
9/19/2007,1529.03,3395.6389
9/20/2007,1518.75,3373.5463
9/21/2007,1525.75,3389.104
9/24/2007,1517.73,3371.3027
9/25/2007,1517.21,3370.2083
9/26/2007,1525.42,3389.028
9/27/2007,1531.38,3402.3889
9/28/2007,1526.75,3392.1477
10/1/2007,1547.04,3437.2532
10/2/2007,1546.63,3436.3746
10/3/2007,1539.6,3421.4152
10/4/2007,1542.84,3428.6794
10/5/2007,1557.59,3462.4464
10/8/2007,1552.58,3451.3094
10/9/2007,1565.15,3479.3173
10/10/2007,1562.47,3473.6196
10/11/2007,1554.41,3455.882
10/12/2007,1561.8,3472.3426
10/15/2007,1548.71,3443.2696
10/16/2007,1538.53,3420.6429
10/17/2007,1541.24,3426.978
10/18/2007,1540.08,3424.4868
10/19/2007,1500.63,3336.7733
10/22/2007,1506.33,3349.5166
10/23/2007,1519.59,3379.0019
10/24/2007,1515.88,3370.8008
10/25/2007,1514.4,3367.5629
10/26/2007,1535.28,3413.9771
10/29/2007,1540.98,3427.1409
10/30/2007,1531.02,3405.0714
10/31/2007,1549.38,3446.1047
11/1/2007,1508.44,3355.8718
11/2/2007,1509.65,3358.7196
11/5/2007,1502.17,3342.3428
11/6/2007,1520.27,3382.6662
11/7/2007,1475.62,3285.0693
11/8/2007,1474.77,3283.3226
11/9/2007,1453.7,3236.5087
11/12/2007,1439.18,3204.1947
11/13/2007,1481.05,3298.4972
11/14/2007,1470.58,3276.0334
11/15/2007,1451.15,3232.9066
11/16/2007,1458.74,3249.8931
11/19/2007,1433.27,3193.2225
11/20/2007,1439.7,3207.7243
11/21/2007,1416.77,3156.8112
11/23/2007,1440.7,3210.4824
11/26/2007,1407.21,3135.8792
11/27/2007,1428.23,3185.4385
11/28/2007,1469.02,3277.4364
11/29/2007,1469.72,3279.2235
11/30/2007,1481.14,3304.7209
12/3/2007,1472.42,3285.3621
12/4/2007,1462.79,3263.8953
12/5/2007,1485.01,3315.2089
12/6/2007,1507.35,3365.3843
12/7/2007,1504.66,3359.4265
12/10/2007,1515.96,3384.7781
12/11/2007,1477.65,3299.2718
12/12/2007,1486.59,3319.6724
12/13/2007,1488.41,3323.8562
12/14/2007,1467.95,3278.2212
12/17/2007,1445.9,3229.0585
12/18/2007,1454.98,3249.3512
12/19/2007,1453,3245.0401
12/20/2007,1460.12,3261.7809
12/21/2007,1484.46,3316.6762
12/24/2007,1496.45,3343.4996
12/26/2007,1497.66,3346.2584
12/27/2007,1476.37,3299.4226
12/28/2007,1478.49,3304.242
12/31/2007,1468.36,3281.6502
1/2/2008,1447.16,3234.9403
1/3/2008,1447.16,3234.9515
1/4/2008,1411.63,3155.5198
1/7/2008,1416.18,3165.7203
1/8/2008,1390.19,3108.6679
1/9/2008,1409.13,3151.2641
1/10/2008,1420.33,3176.3694
1/11/2008,1401.02,3133.3705
1/14/2008,1416.25,3167.4503
1/15/2008,1380.95,3088.5252
1/16/2008,1373.2,3071.542
1/17/2008,1333.25,2982.3024
1/18/2008,1325.19,2964.3385
1/22/2008,1310.5,2931.4872
1/23/2008,1338.6,2994.4148
1/24/2008,1352.07,3024.6258
1/25/2008,1330.61,2976.6434
1/28/2008,1353.97,3028.9431
1/29/2008,1362.3,3047.7439
1/30/2008,1355.81,3033.4199
1/31/2008,1378.55,3084.8112
2/1/2008,1395.41,3122.5571
2/4/2008,1380.82,3089.9531
2/5/2008,1336.64,2991.37
2/6/2008,1326.45,2969.7656
2/7/2008,1336.91,2993.9145
2/8/2008,1331.29,2981.3792
2/11/2008,1339.13,2999.0818
2/12/2008,1348.86,3021.0038
2/13/2008,1367.21,3063.2729
2/14/2008,1348.86,3022.2576
2/15/2008,1350,3024.982
2/19/2008,1348.78,3022.5125
2/20/2008,1360.03,3047.8909
2/21/2008,1342.53,3009.7164
2/22/2008,1353.11,3033.7565
2/25/2008,1371.8,3075.7205
2/26/2008,1381.29,3097.0131
2/27/2008,1380.02,3094.9143
2/28/2008,1367.68,3067.5995
2/29/2008,1330.63,2984.5995
3/3/2008,1331.34,2986.2552
3/4/2008,1326.75,2975.9876
3/5/2008,1333.7,2993.0604
3/6/2008,1304.34,2927.6353
3/7/2008,1293.37,2903.0629
3/10/2008,1273.37,2858.2957
3/11/2008,1320.65,2964.5187
3/12/2008,1308.77,2938.6888
3/13/2008,1315.48,2953.8754
3/14/2008,1288.14,2892.5496
3/17/2008,1276.6,2867.0636
3/18/2008,1330.74,2988.7302
3/19/2008,1298.42,2916.1841
3/20/2008,1329.51,2986.0038
3/24/2008,1349.88,3031.7672
3/25/2008,1352.98,3038.7652
3/26/2008,1341.13,3012.2598
3/27/2008,1325.76,2978.3751
3/28/2008,1315.22,2954.8175
3/31/2008,1322.7,2971.6963
4/1/2008,1370.18,3078.3687
4/2/2008,1367.53,3073.0308
4/3/2008,1369.31,3077.0509
4/4/2008,1370.4,3079.5462
4/7/2008,1372.54,3084.3768
4/8/2008,1365.54,3069.6828
4/9/2008,1354.49,3045.0844
4/10/2008,1360.55,3058.8539
4/11/2008,1332.83,2996.7337
4/14/2008,1328.32,2986.6333
4/15/2008,1334.43,3000.4014
4/16/2008,1364.71,3068.8191
4/17/2008,1365.56,3070.8175
4/18/2008,1390.33,3126.5389
4/21/2008,1388.17,3121.753
4/22/2008,1375.94,3094.3159
4/23/2008,1379.93,3103.3074
4/24/2008,1388.82,3123.3048
4/25/2008,1397.84,3143.6368
4/28/2008,1396.37,3140.4568
4/29/2008,1390.94,3128.3341
4/30/2008,1385.59,3116.4294
5/1/2008,1409.34,3170.4452
5/2/2008,1413.9,3180.6991
5/5/2008,1407.49,3166.57
5/6/2008,1418.26,3190.9097
5/7/2008,1392.57,3134.4135
5/8/2008,1397.68,3146.0552
5/9/2008,1388.28,3125.5444
5/12/2008,1403.58,3160.0858
5/13/2008,1403.04,3159.5871
5/14/2008,1408.66,3172.7961
5/15/2008,1423.57,3206.9736
5/16/2008,1425.35,3211.0608
5/19/2008,1426.63,3214.0557
5/20/2008,1413.4,3184.2401
5/21/2008,1390.71,3133.3459
5/22/2008,1394.35,3142.1369
5/23/2008,1375.93,3100.6666
5/27/2008,1385.35,3121.9031
5/28/2008,1390.84,3134.8868
5/29/2008,1398.26,3151.9819
5/30/2008,1400.38,3156.7948
6/2/2008,1385.67,3123.7383
6/3/2008,1377.65,3105.7772
6/4/2008,1377.2,3106.2941
6/5/2008,1404.05,3167.1008
6/6/2008,1360.68,3069.6207
6/9/2008,1361.76,3072.1709
6/10/2008,1358.44,3064.6885
6/11/2008,1335.49,3013.5576
6/12/2008,1339.87,3023.661
6/13/2008,1360.03,3069.2291
6/16/2008,1360.14,3069.4841
6/17/2008,1350.93,3048.7248
6/18/2008,1337.81,3019.1641
6/19/2008,1342.83,3031.2967
6/20/2008,1317.93,2975.1078
6/23/2008,1318,2975.2794
6/24/2008,1314.29,2966.9426
6/25/2008,1321.97,2984.4279
6/26/2008,1283.15,2897.6628
6/27/2008,1278.38,2886.9764
6/30/2008,1280,2890.6484
7/1/2008,1284.91,2902.2939
7/2/2008,1261.52,2849.6276
7/3/2008,1262.9,2852.7929
7/7/2008,1252.31,2828.9188
7/8/2008,1273.7,2878.3479
7/9/2008,1244.69,2813.0893
7/10/2008,1253.39,2832.7519
7/11/2008,1239.49,2801.5625
7/14/2008,1228.3,2776.2634
7/15/2008,1214.91,2746.0433
7/16/2008,1245.36,2815.2311
7/17/2008,1260.32,2849.1458
7/18/2008,1260.68,2849.9703
7/21/2008,1260,2848.5064
7/22/2008,1277,2886.997
7/23/2008,1282.19,2898.7303
7/24/2008,1252.54,2831.7589
7/25/2008,1257.76,2843.5983
7/28/2008,1234.37,2790.7006
7/29/2008,1263.2,2856.1295
7/30/2008,1284.26,2903.9324
7/31/2008,1267.38,2866.349
8/1/2008,1260.31,2850.3661
8/4/2008,1249.02,2824.8547
8/5/2008,1284.88,2906.2611
8/6/2008,1289.19,2917.3391
8/7/2008,1266.07,2865.2978
8/8/2008,1296.32,2933.7647
8/11/2008,1305.32,2954.8507
8/12/2008,1289.59,2919.3794
8/13/2008,1285.83,2911.8158
8/14/2008,1292.93,2927.9997
8/15/2008,1298.2,2940.2875
8/18/2008,1278.6,2896.0948
8/19/2008,1266.69,2869.3682
8/20/2008,1274.54,2887.3463
8/21/2008,1277.72,2894.7402
8/22/2008,1292.2,2927.8816
8/25/2008,1266.84,2870.4366
8/26/2008,1271.51,2881.0482
8/27/2008,1281.66,2904.5449
8/28/2008,1300.68,2948.1209
8/29/2008,1282.83,2907.8097
9/2/2008,1277.58,2896.0062
9/3/2008,1274.98,2891.5807
9/4/2008,1236.83,2805.1277
9/5/2008,1242.31,2817.6677
9/8/2008,1267.79,2875.9311
9/9/2008,1224.51,2777.7617
9/10/2008,1232.04,2794.9939
9/11/2008,1249.05,2834.4857
9/12/2008,1251.7,2840.5373
9/15/2008,1192.7,2706.6665
9/16/2008,1213.59,2754.0719
9/17/2008,1156.39,2624.3243
9/18/2008,1206.52,2738.9329
9/19/2008,1255.08,2849.1699
9/22/2008,1207.09,2740.362
9/23/2008,1188.22,2697.5712
9/24/2008,1185.87,2692.2619
9/25/2008,1209.18,2745.1846
9/26/2008,1213.01,2754.4792
9/29/2008,1106.39,2512.4916
9/30/2008,1166.36,2648.6857
10/1/2008,1161.07,2637.0553
10/2/2008,1114.28,2531.2353
10/3/2008,1099.23,2497.1011
10/6/2008,1056.89,2400.9499
10/7/2008,996.23,2263.1801
10/8/2008,984.94,2238.7472
10/9/2008,909.92,2068.2475
10/10/2008,899.22,2044.1197
10/13/2008,1003.35,2280.8457
10/14/2008,998.01,2268.7311
10/15/2008,907.84,2063.9584
10/16/2008,946.43,2151.7558
10/17/2008,940.55,2138.4249
10/20/2008,985.4,2240.3948
10/21/2008,955.05,2171.411
10/22/2008,896.78,2039.3661
10/23/2008,908.11,2065.1935
10/24/2008,876.77,1993.9296
10/27/2008,848.92,1930.5944
10/28/2008,940.51,2138.8794
10/29/2008,930.09,2115.4999
10/30/2008,954.09,2170.4783
10/31/2008,968.75,2203.8435
11/3/2008,966.3,2198.2938
11/4/2008,1005.75,2288.0557
11/5/2008,952.77,2168.8403
11/6/2008,904.88,2060.406
11/7/2008,930.99,2120.5931
11/10/2008,919.21,2094.0344
11/11/2008,898.95,2047.8945
11/12/2008,852.3,1942.5024
11/13/2008,911.29,2077.2086
11/14/2008,873.29,1990.9483
11/17/2008,850.75,1939.6402
11/18/2008,859.12,1959.1021
11/19/2008,806.58,1839.493
11/20/2008,752.44,1716.1012
11/21/2008,800.03,1825.0274
11/24/2008,851.81,1943.193
11/25/2008,857.39,1956.2199
11/26/2008,887.68,2026.1072
11/28/2008,896.24,2045.7076
12/1/2008,816.21,1863.1648
12/2/2008,848.81,1937.7215
12/3/2008,870.74,1988.8437
12/4/2008,845.22,1930.6399
12/5/2008,876.07,2001.1471
12/8/2008,909.7,2078.3262
12/9/2008,888.67,2030.3414
12/10/2008,899.24,2054.7015
12/11/2008,873.59,1996.6414
12/12/2008,879.73,2010.6919
12/15/2008,868.57,1985.2781
12/16/2008,913.18,2087.2503
12/17/2008,904.42,2067.3215
12/18/2008,885.28,2023.6526
12/19/2008,887.88,2029.6314
12/22/2008,871.63,1992.6776
12/23/2008,863.16,1973.6978
12/24/2008,868.15,1986.0409
12/26/2008,872.8,1996.6669
12/29/2008,869.42,1989.5928
12/30/2008,890.64,2038.5421
12/31/2008,903.25,2067.4621
1/2/2009,931.8,2133.1861
1/5/2009,927.45,2123.2837
1/6/2009,934.7,2139.8739
1/7/2009,906.65,2076.8553
1/8/2009,909.73,2084.0035
1/9/2009,890.35,2039.6238
1/12/2009,870.26,1993.6023
1/13/2009,871.79,1997.2424
1/14/2009,842.62,1930.595
1/15/2009,843.74,1933.2299
1/16/2009,850.12,1947.855
1/20/2009,805.22,1844.9985
1/21/2009,840.24,1925.6702
1/22/2009,827.5,1896.5185
1/23/2009,831.95,1906.7322
1/26/2009,836.57,1917.3318
1/27/2009,845.71,1938.2726
1/28/2009,874.09,2003.5671
1/29/2009,845.14,1937.3493
1/30/2009,825.88,1893.2033
2/2/2009,825.44,1892.2109
2/3/2009,838.51,1922.1945
2/4/2009,832.23,1909.2184
2/5/2009,845.85,1940.5938
2/6/2009,868.6,1993.5915
2/9/2009,869.89,1996.6261
2/10/2009,827.16,1898.6001
2/11/2009,833.74,1914.5323
2/12/2009,835.19,1918.3038
2/13/2009,826.84,1899.3532
2/17/2009,789.17,1813.1586
2/18/2009,788.42,1811.7893
2/19/2009,778.94,1791.1894
2/20/2009,770.05,1771.1266
2/23/2009,743.33,1709.7191
2/24/2009,773.14,1778.3024
2/25/2009,764.9,1759.7794
2/26/2009,752.83,1732.3859
2/27/2009,735.09,1691.6191
3/2/2009,700.82,1612.7761
3/3/2009,696.33,1602.4532
3/4/2009,712.87,1641.1182
3/5/2009,682.55,1571.4329
3/6/2009,683.38,1573.7408
3/9/2009,676.53,1558.1428
3/10/2009,719.6,1657.4494
3/11/2009,721.36,1662.0637
3/12/2009,750.74,1730.0719
3/13/2009,756.55,1743.5141
3/16/2009,753.89,1737.4206
3/17/2009,778.12,1793.2811
3/18/2009,794.35,1830.7469
3/19/2009,784.04,1806.989
3/20/2009,768.54,1771.3164
3/23/2009,822.92,1897.0338
3/24/2009,806.12,1858.3611
3/25/2009,813.88,1876.2644
3/26/2009,832.86,1920.0368
3/27/2009,815.94,1881.353
3/30/2009,787.53,1815.9529
3/31/2009,797.87,1839.7903
4/1/2009,811.08,1870.602
4/2/2009,834.38,1924.449
4/3/2009,842.5,1943.2152
4/6/2009,835.48,1927.1325
4/7/2009,815.55,1882.3853
4/8/2009,825.16,1904.6114
4/9/2009,856.56,1977.1147
4/13/2009,858.73,1982.2923
4/14/2009,841.5,1942.5624
4/15/2009,852.06,1966.9709
4/16/2009,865.3,1997.6024
4/17/2009,869.6,2007.5151
4/20/2009,832.39,1921.6707
4/21/2009,850.08,1962.5015
4/22/2009,843.55,1947.8448
4/23/2009,851.92,1967.1995
4/24/2009,866.23,2000.2374
4/27/2009,857.51,1980.0932
4/28/2009,855.16,1974.7488
4/29/2009,873.64,2017.6369
4/30/2009,872.81,2015.8412
5/1/2009,877.52,2026.7699
5/4/2009,907.24,2095.4
5/5/2009,903.8,2087.7263
5/6/2009,919.53,2124.8053
5/7/2009,907.39,2096.8316
5/8/2009,929.23,2147.3072
5/11/2009,909.24,2101.8676
5/12/2009,908.35,2099.8728
5/13/2009,883.92,2044.2665
5/14/2009,893.07,2065.6748
5/15/2009,882.88,2042.4704
5/18/2009,909.71,2104.7313
5/19/2009,908.13,2101.4539
5/20/2009,903.47,2090.8347
5/21/2009,888.33,2056.4092
5/22/2009,887,2053.3705
5/26/2009,910.33,2107.3836
5/27/2009,893.06,2067.7948
5/28/2009,906.83,2100.0322
5/29/2009,919.14,2128.5339
6/1/2009,942.87,2183.5745
6/2/2009,944.74,2187.9014
6/3/2009,931.76,2158.2813
6/4/2009,942.46,2183.4873
6/5/2009,940.09,2178.117
6/8/2009,939.14,2176.3688
6/9/2009,942.43,2184.1149
6/10/2009,939.15,2176.6106
6/11/2009,944.89,2190.4747
6/12/2009,946.21,2193.5994
6/15/2009,923.72,2141.4724
6/16/2009,911.97,2114.2345
6/17/2009,910.71,2111.3547
6/18/2009,918.37,2129.4177
6/19/2009,921.23,2136.041
6/22/2009,893.04,2071.0105
6/23/2009,895.1,2075.8179
6/24/2009,900.94,2089.4205
6/25/2009,920.26,2134.2342
6/26/2009,918.9,2131.5394
6/29/2009,927.23,2150.9221
6/30/2009,919.32,2132.756
7/1/2009,923.33,2142.2935
7/2/2009,896.42,2079.9139
7/6/2009,898.72,2085.2999
7/7/2009,881.03,2044.2641
7/8/2009,879.56,2042.068
7/9/2009,882.68,2049.3292
7/10/2009,879.13,2041.0783
7/13/2009,901.05,2092.1913
7/14/2009,905.84,2103.3027
7/15/2009,932.68,2165.6969
7/16/2009,940.74,2184.501
7/17/2009,940.38,2183.647
7/20/2009,951.13,2208.6225
7/21/2009,954.58,2216.6648
7/22/2009,954.07,2215.8922
7/23/2009,976.29,2267.5191
7/24/2009,979.26,2274.4207
7/27/2009,982.18,2281.1887
7/28/2009,979.62,2275.2589
7/29/2009,975.15,2265.1646
7/30/2009,986.75,2292.363
7/31/2009,987.48,2294.0375
8/3/2009,1002.63,2329.2428
8/4/2009,1005.65,2336.322
8/5/2009,1002.72,2330.3119
8/6/2009,997.08,2317.5234
8/7/2009,1010.48,2348.6868
8/10/2009,1007.1,2340.9013
8/11/2009,994.35,2311.9482
8/12/2009,1005.81,2339.4384
8/13/2009,1012.73,2355.6619
8/14/2009,1004.09,2335.5822
8/17/2009,979.73,2279.4068
8/18/2009,989.67,2302.9337
8/19/2009,996.46,2319.0404
8/20/2009,1007.37,2344.558
8/21/2009,1026.13,2388.6431
8/24/2009,1025.57,2387.371
8/25/2009,1028,2393.0356
8/26/2009,1028.12,2393.5631
8/27/2009,1030.98,2400.4915
8/28/2009,1028.93,2396.0612
8/31/2009,1020.63,2376.8157
9/1/2009,998.04,2324.3269
9/2/2009,994.75,2317.2528
9/3/2009,1003.24,2337.1984
9/4/2009,1016.4,2368.013
9/8/2009,1025.39,2389.335
9/9/2009,1033.37,2408.055
9/10/2009,1044.14,2433.1749
9/11/2009,1042.73,2430.4021
9/14/2009,1049.34,2445.8499
9/15/2009,1052.63,2453.5391
9/16/2009,1068.76,2491.1938
9/17/2009,1065.48,2483.9147
9/18/2009,1068.3,2490.5006
9/21/2009,1064.66,2482.0257
9/22/2009,1071.66,2498.4221
9/23/2009,1060.87,2473.2686
9/24/2009,1050.78,2450.0826
9/25/2009,1044.38,2435.1599
9/28/2009,1062.98,2478.9625
9/29/2009,1060.61,2473.4984
9/30/2009,1057.08,2465.507
10/1/2009,1029.85,2402.0164
10/2/2009,1025.21,2391.2998
10/5/2009,1040.45,2426.9098
10/6/2009,1054.72,2460.22
10/7/2009,1057.59,2468.1884
10/8/2009,1065.48,2486.6283
10/9/2009,1071.49,2500.7122
10/12/2009,1076.19,2511.6813
10/13/2009,1073.19,2504.8477
10/14/2009,1092.02,2548.8973
10/15/2009,1096.56,2559.4848
10/16/2009,1087.68,2538.7672
10/19/2009,1097.91,2562.6335
10/20/2009,1091.06,2546.7037
10/21/2009,1081.4,2524.5174
10/22/2009,1092.91,2551.5534
10/23/2009,1079.6,2520.4863
10/26/2009,1066.95,2490.9668
10/27/2009,1063.41,2482.7138
10/28/2009,1042.63,2434.528
10/29/2009,1066.11,2489.523
10/30/2009,1036.19,2419.6716
11/2/2009,1042.88,2435.2992
11/3/2009,1045.41,2441.218
11/4/2009,1046.5,2444.5837
11/5/2009,1066.63,2491.8751
11/6/2009,1069.3,2498.44
11/9/2009,1093.08,2554.6245
11/10/2009,1093.01,2555.1152
11/11/2009,1098.51,2567.956
11/12/2009,1087.24,2541.9297
11/13/2009,1093.48,2556.5431
11/16/2009,1109.3,2594.0463
11/17/2009,1110.32,2596.738
11/18/2009,1109.8,2595.9201
11/19/2009,1094.9,2561.0739
11/20/2009,1091.38,2553.2903
11/23/2009,1106.24,2588.1872
11/24/2009,1105.65,2586.9648
11/25/2009,1110.63,2598.9551
11/27/2009,1091.49,2554.7837
11/30/2009,1095.63,2564.7218
12/1/2009,1108.86,2595.8218
12/2/2009,1109.23,2597.0422
12/3/2009,1099.92,2575.3143
12/4/2009,1105.98,2589.5161
12/7/2009,1103.25,2583.2414
12/8/2009,1091.94,2557.0753
12/9/2009,1095.95,2566.7407
12/10/2009,1102.35,2581.9849
12/11/2009,1106.41,2591.9275
12/14/2009,1114.11,2610.0683
12/15/2009,1107.93,2595.5752
12/16/2009,1109.18,2598.5427
12/17/2009,1096.08,2567.9653
12/18/2009,1102.47,2582.9548
12/21/2009,1114.05,2610.1257
12/22/2009,1118.02,2619.4875
12/23/2009,1120.59,2626.0752
12/24/2009,1126.48,2639.8708
12/28/2009,1127.78,2643.2681
12/29/2009,1126.2,2640.0252
12/30/2009,1126.42,2640.7816
12/31/2009,1115.1,2614.2603
1/4/2010,1132.98,2656.3199
1/5/2010,1136.52,2664.6189
1/6/2010,1137.14,2667.2284
1/7/2010,1141.69,2678.0621
1/8/2010,1144.98,2685.7747
1/11/2010,1146.98,2690.4567
1/12/2010,1136.22,2665.2218
1/13/2010,1145.68,2687.6665
1/14/2010,1148.46,2694.2514
1/15/2010,1136.03,2665.1902
1/19/2010,1150.23,2698.5112
1/20/2010,1138.04,2670.3127
1/21/2010,1116.48,2619.7908
1/22/2010,1091.76,2561.7783
1/25/2010,1096.79,2573.6134
1/26/2010,1092.17,2562.8202
1/27/2010,1097.5,2575.4346
1/28/2010,1084.53,2545.2179
1/29/2010,1073.87,2520.2141
2/1/2010,1089.19,2556.1687
2/2/2010,1103.32,2589.3495
2/3/2010,1097.28,2576.0411
2/4/2010,1063.11,2495.8859
2/5/2010,1066.19,2503.1195
2/8/2010,1056.74,2481.7666
2/9/2010,1070.52,2514.2132
2/10/2010,1068.13,2509.2167
2/11/2010,1078.47,2533.8553
2/12/2010,1075.51,2527.4421
2/16/2010,1094.87,2573.2863
2/17/2010,1099.51,2584.626
2/18/2010,1106.75,2601.8529
2/19/2010,1109.17,2607.9429
2/22/2010,1108.02,2605.2603
2/23/2010,1094.6,2573.7461
2/24/2010,1105.24,2599.2556
2/25/2010,1102.94,2594.497
2/26/2010,1104.49,2598.2385
3/1/2010,1115.71,2624.7043
3/2/2010,1118.31,2630.817
3/3/2010,1118.79,2632.3437
3/4/2010,1122.97,2642.2501
3/5/2010,1138.7,2679.3474
3/8/2010,1138.51,2679.3571
3/9/2010,1140.45,2684.0734
3/10/2010,1145.61,2696.5676
3/11/2010,1150.24,2708.3747
3/12/2010,1149.99,2707.8107
3/15/2010,1150.51,2709.0914
3/16/2010,1159.46,2730.1994
3/17/2010,1166.21,2746.1281
3/18/2010,1165.83,2745.2845
3/19/2010,1159.9,2731.3065
3/22/2010,1165.81,2745.2961
3/23/2010,1174.17,2765.3071
3/24/2010,1167.72,2750.1407
3/25/2010,1165.73,2745.4539
3/26/2010,1166.59,2747.4951
3/29/2010,1173.22,2763.6084
3/30/2010,1173.27,2764.0455
3/31/2010,1169.43,2755.0295
4/1/2010,1178.1,2775.5615
4/5/2010,1187.44,2797.6585
4/6/2010,1189.44,2802.3753
4/7/2010,1182.45,2787.1313
4/8/2010,1186.44,2796.6356
4/9/2010,1194.37,2815.3343
4/12/2010,1196.48,2820.359
4/13/2010,1197.3,2822.5066
4/14/2010,1210.65,2854.022
4/15/2010,1211.67,2856.4172
4/16/2010,1192.13,2810.3554
4/19/2010,1197.52,2823.0942
4/20/2010,1207.17,2845.8733
4/21/2010,1205.94,2843.0054
4/22/2010,1208.67,2849.577
4/23/2010,1217.28,2869.8667
4/26/2010,1212.05,2857.5735
4/27/2010,1183.71,2790.7699
4/28/2010,1191.36,2809.3097
4/29/2010,1206.78,2845.8701
4/30/2010,1186.69,2798.5001
5/3/2010,1202.26,2835.2405
5/4/2010,1173.6,2767.6608
5/5/2010,1165.9,2750.417
5/6/2010,1128.15,2661.7798
5/7/2010,1110.88,2621.0512
5/10/2010,1159.73,2736.3865
5/11/2010,1155.79,2727.6511
5/12/2010,1171.67,2766.07
5/13/2010,1157.44,2732.6474
5/14/2010,1135.68,2681.2939
5/17/2010,1136.94,2684.7778
5/18/2010,1120.8,2647.1236
5/19/2010,1115.05,2633.7998
5/20/2010,1071.59,2531.3937
5/21/2010,1087.69,2569.4477
5/24/2010,1073.65,2536.3227
5/25/2010,1074.03,2537.2227
5/26/2010,1067.95,2523.3491
5/27/2010,1103.06,2607.2315
5/28/2010,1089.41,2575.0389
6/1/2010,1070.71,2530.951
6/2/2010,1098.38,2596.7596
6/3/2010,1102.83,2607.3902
6/4/2010,1064.88,2517.7486
6/7/2010,1050.47,2483.8267
6/8/2010,1062,2511.4504
6/9/2010,1055.69,2496.6819
6/10/2010,1086.84,2570.3559
6/11/2010,1091.6,2582.544
6/14/2010,1089.63,2577.9372
6/15/2010,1115.23,2638.5272
6/16/2010,1114.61,2637.1235
6/17/2010,1116.04,2640.8526
6/18/2010,1117.51,2644.3499
6/21/2010,1113.2,2634.1685
6/22/2010,1095.31,2592.2012
6/23/2010,1092.04,2584.5166
6/24/2010,1073.69,2541.0995
6/25/2010,1076.77,2548.3771
6/28/2010,1074.57,2543.676
6/29/2010,1041.24,2464.8763
6/30/2010,1030.71,2440.2311
7/1/2010,1027.37,2432.4655
7/2/2010,1022.58,2421.2065
7/6/2010,1028.06,2434.177
7/7/2010,1060.27,2511.6429
7/8/2010,1070.24,2535.3606
7/9/2010,1077.96,2553.6323
7/12/2010,1078.75,2555.5665
7/13/2010,1095.34,2595.0811
7/14/2010,1095.17,2594.7261
7/15/2010,1096.48,2597.818
7/16/2010,1064.88,2523.0246
7/19/2010,1071.25,2538.1623
7/20/2010,1083.48,2567.1981
7/21/2010,1069.59,2534.6494
7/22/2010,1093.67,2591.7889
7/23/2010,1102.66,2613.1154
7/26/2010,1115.01,2642.4055
7/27/2010,1113.84,2639.6328
7/28/2010,1106.13,2621.5179
7/29/2010,1101.53,2611.0276
7/30/2010,1101.6,2611.184
8/2/2010,1125.86,2668.7191
8/3/2010,1120.46,2655.9478
8/4/2010,1127.24,2672.9406
8/5/2010,1125.82,2669.6688
8/6/2010,1121.64,2660.0736
8/9/2010,1127.79,2674.7104
8/10/2010,1121.06,2658.8111
8/11/2010,1089.47,2585.1819
8/12/2010,1083.61,2571.6369
8/13/2010,1079.25,2561.3672
8/16/2010,1079.38,2561.8129
8/17/2010,1092.54,2593.799
8/18/2010,1094.16,2598.0074
8/19/2010,1075.63,2554.0494
8/20/2010,1071.69,2544.6999
8/23/2010,1067.36,2534.4564
8/24/2010,1051.87,2497.7182
8/25/2010,1055.33,2506.2064
8/26/2010,1047.22,2487.0233
8/27/2010,1064.59,2528.9408
8/30/2010,1048.92,2492.2258
8/31/2010,1049.33,2493.2949
9/1/2010,1080.29,2567.1463
9/2/2010,1090.1,2590.6535
9/3/2010,1104.51,2624.9759
9/7/2010,1091.84,2595.0183
9/8/2010,1098.87,2612.3162
9/9/2010,1104.18,2624.9617
9/10/2010,1109.55,2637.7809
9/13/2010,1121.9,2668.0849
9/14/2010,1121.1,2666.1861
9/15/2010,1125.07,2675.6769
9/16/2010,1124.66,2675.1449
9/17/2010,1125.59,2677.3642
9/20/2010,1142.71,2718.1553
9/21/2010,1139.78,2711.2354
9/22/2010,1134.28,2698.4831
9/23/2010,1124.83,2676.0037
9/24/2010,1148.67,2732.7278
9/27/2010,1142.16,2717.2724
9/28/2010,1147.7,2730.9386
9/29/2010,1144.73,2724.1835
9/30/2010,1141.2,2715.8091
10/1/2010,1146.24,2727.8612
10/4/2010,1137.03,2706.1322
10/5/2010,1160.75,2762.5806
10/6/2010,1159.97,2762.1189
10/7/2010,1158.06,2757.5743
10/8/2010,1165.15,2774.4639
10/11/2010,1165.32,2774.8735
10/12/2010,1169.77,2785.4787
10/13/2010,1178.1,2805.6145
10/14/2010,1173.81,2795.4027
10/15/2010,1176.19,2801.0564
10/18/2010,1184.71,2821.3966
10/19/2010,1165.9,2776.5862
10/20/2010,1178.17,2806.2348
10/21/2010,1180.27,2811.3739
10/22/2010,1183.08,2818.072
10/25/2010,1185.62,2824.1519
10/26/2010,1185.64,2824.1876
10/27/2010,1182.45,2816.9659
10/28/2010,1183.78,2820.3675
